mi,Erm/Sci,Scm/Po,Distance,X*,R*,u0*,u*,Ur,strain
10,22.95,0.4,42,8.4,2.11,0.242898,0.998069,0.189633,3.792663
10,22.95,0.4,43,8.6,2.11,0.242898,0.998325,0.189682,3.793635
10,22.95,0.4,44,8.8,2.11,0.242898,0.998547,0.189724,3.794479
10,22.95,0.4,45,9,2.11,0.242898,0.99874,0.189761,3.795211
10,22.95,0.4,46,9.2,2.11,0.242898,0.998907,0.189792,3.795845
10,22.95,0.4,47,9.4,2.11,0.242898,0.999052,0.18982,3.796396
10,22.95,0.4,48,9.6,2.11,0.242898,0.999177,0.189844,3.796874
10,22.95,0.4,49,9.8,2.11,0.242898,0.999286,0.189864,3.797288
10,22.95,0.4,50,10,2.11,0.242898,0.999381,0.189882,3.797647
10,22.95,0.4,51,10.2,2.11,0.242898,0.999463,0.189898,3.797959
10,22.95,0.4,52,10.4,2.11,0.242898,0.999534,0.189911,3.79823
10,22.95,0.4,53,10.6,2.11,0.242898,0.999596,0.189923,3.798464
10,22.95,0.4,54,10.8,2.11,0.242898,0.999649,0.189933,3.798668
10,22.95,0.4,55,11,2.11,0.242898,0.999696,0.189942,3.798844
10,22.95,0.4,56,11.2,2.11,0.242898,0.999736,0.18995,3.798998
10,22.95,0.4,57,11.4,2.11,0.242898,0.999771,0.189957,3.79913
10,22.95,0.4,58,11.6,2.11,0.242898,0.999801,0.189962,3.799246
10,22.95,0.4,59,11.8,2.11,0.242898,0.999828,0.189967,3.799346
10,22.95,0.4,60,12,2.11,0.242898,0.999851,0.189972,3.799432
10,22.95,0.4,61,12.2,2.11,0.242898,0.99987,0.189975,3.799508
10,22.95,0.4,62,12.4,2.11,0.242898,0.999888,0.189979,3.799573
10,22.95,0.4,63,12.6,2.11,0.242898,0.999902,0.189981,3.799629
10,22.95,0.4,64,12.8,2.11,0.242898,0.999915,0.189984,3.799679
10,22.95,0.4,65,13,2.11,0.242898,0.999927,0.189986,3.799721
10,22.95,0.4,66,13.2,2.11,0.242898,0.999936,0.189988,3.799758
10,22.95,0.4,67,13.4,2.11,0.242898,0.999945,0.18999,3.79979
10,22.95,0.4,68,13.6,2.11,0.242898,0.999952,0.189991,3.799818
10,22.95,0.4,69,13.8,2.11,0.242898,0.999958,0.189992,3.799842
10,22.95,0.4,70,14,2.11,0.242898,0.999964,0.189993,3.799863
10,22.95,0.4,71,14.2,2.11,0.242898,0.999969,0.189994,3.799881
10,22.95,0.4,72,14.4,2.11,0.242898,0.999973,0.189995,3.799897
10,22.95,0.4,73,14.6,2.11,0.242898,0.999976,0.189996,3.799911
10,22.95,0.4,74,14.8,2.11,0.242898,0.99998,0.189996,3.799922
10,22.95,0.4,75,15,2.11,0.242898,0.999982,0.189997,3.799933
10,22.95,0.5,-12,-2.4,2.07,0.24436,0.022168,0.003103,0.06207
10,22.95,0.5,-11,-2.2,2.07,0.24436,0.027076,0.003791,0.075812
10,22.95,0.5,-10,-2,2.07,0.24436,0.033071,0.00463,0.092598
10,22.95,0.5,-9,-1.8,2.07,0.24436,0.040392,0.005655,0.113099
10,22.95,0.5,-8,-1.6,2.07,0.24436,0.049335,0.006907,0.138139
10,22.95,0.5,-7,-1.4,2.07,0.24436,0.060258,0.008436,0.168724
10,22.95,0.5,-6,-1.2,2.07,0.24436,0.0736,0.010304,0.20608
10,22.95,0.5,-5,-1,2.07,0.24436,0.089895,0.012585,0.251706
10,22.95,0.5,-4,-0.8,2.07,0.24436,0.109798,0.015372,0.307435
10,22.95,0.5,-3,-0.6,2.07,0.24436,0.134108,0.018775,0.375501
10,22.95,0.5,-2,-0.4,2.07,0.24436,0.163799,0.022932,0.458639
10,22.95,0.5,-1,-0.2,2.07,0.24436,0.200065,0.028009,0.560182
10,22.95,0.5,0,0,2.07,0.24436,0.24436,0.03421,0.684208
10,22.95,0.5,1,0.2,2.07,0.24436,0.346307,0.048483,0.96966
10,22.95,0.5,2,0.4,2.07,0.24436,0.4345,0.06083,1.216601
10,22.95,0.5,3,0.6,2.07,0.24436,0.510795,0.071511,1.430225
10,22.95,0.5,4,0.8,2.07,0.24436,0.576796,0.080751,1.615028
10,22.95,0.5,5,1,2.07,0.24436,0.633892,0.088745,1.774899
10,22.95,0.5,6,1.2,2.07,0.24436,0.683286,0.09566,1.9132
10,22.95,0.5,7,1.4,2.07,0.24436,0.726015,0.101642,2.032843
10,22.95,0.5,8,1.6,2.07,0.24436,0.76298,0.106817,2.136344
10,22.95,0.5,9,1.8,2.07,0.24436,0.794958,0.111294,2.225881
10,22.95,0.5,10,2,2.07,0.24436,0.822621,0.115167,2.303338
10,22.95,0.5,11,2.2,2.07,0.24436,0.846552,0.118517,2.370345
10,22.95,0.5,12,2.4,2.07,0.24436,0.867254,0.121416,2.428312
10,22.95,0.5,13,2.6,2.07,0.24436,0.885164,0.123923,2.478459
10,22.95,0.5,14,2.8,2.07,0.24436,0.900657,0.126092,2.521839
10,22.95,0.5,15,3,2.07,0.24436,0.91406,0.127968,2.559367
10,22.95,0.5,16,3.2,2.07,0.24436,0.925654,0.129592,2.591832
10,22.95,0.5,17,3.4,2.07,0.24436,0.935685,0.130996,2.619917
10,22.95,0.5,18,3.6,2.07,0.24436,0.944362,0.132211,2.644213
10,22.95,0.5,19,3.8,2.07,0.24436,0.951868,0.133262,2.665231
10,22.95,0.5,20,4,2.07,0.24436,0.958362,0.134171,2.683413
10,22.95,0.5,21,4.2,2.07,0.24436,0.96398,0.134957,2.699143
10,22.95,0.5,22,4.4,2.07,0.24436,0.968839,0.135637,2.71275
10,22.95,0.5,23,4.6,2.07,0.24436,0.973043,0.136226,2.724521
10,22.95,0.5,24,4.8,2.07,0.24436,0.97668,0.136735,2.734704
10,22.95,0.5,25,5,2.07,0.24436,0.979826,0.137176,2.743514
10,22.95,0.5,26,5.2,2.07,0.24436,0.982548,0.137557,2.751135
10,22.95,0.5,27,5.4,2.07,0.24436,0.984903,0.137886,2.757727
10,22.95,0.5,28,5.6,2.07,0.24436,0.986939,0.138172,2.763431
10,22.95,0.5,29,5.8,2.07,0.24436,0.988702,0.138418,2.768364
10,22.95,0.5,30,6,2.07,0.24436,0.990226,0.138632,2.772632
10,22.95,0.5,31,6.2,2.07,0.24436,0.991545,0.138816,2.776325
10,22.95,0.5,32,6.4,2.07,0.24436,0.992685,0.138976,2.779519
10,22.95,0.5,33,6.6,2.07,0.24436,0.993672,0.139114,2.782282
10,22.95,0.5,34,6.8,2.07,0.24436,0.994526,0.139234,2.784673
10,22.95,0.5,35,7,2.07,0.24436,0.995264,0.139337,2.78674
10,22.95,0.5,36,7.2,2.07,0.24436,0.995903,0.139426,2.788529
10,22.95,0.5,37,7.4,2.07,0.24436,0.996456,0.139504,2.790077
10,22.95,0.5,38,7.6,2.07,0.24436,0.996934,0.139571,2.791416
10,22.95,0.5,39,7.8,2.07,0.24436,0.997348,0.139629,2.792574
10,22.95,0.5,40,8,2.07,0.24436,0.997706,0.139679,2.793576
10,22.95,0.5,41,8.2,2.07,0.24436,0.998015,0.139722,2.794442
10,22.95,0.5,42,8.4,2.07,0.24436,0.998283,0.13976,2.795192
10,22.95,0.5,43,8.6,2.07,0.24436,0.998515,0.139792,2.795841
10,22.95,0.5,44,8.8,2.07,0.24436,0.998715,0.13982,2.796402
10,22.95,0.5,45,9,2.07,0.24436,0.998888,0.139844,2.796887
10,22.95,0.5,46,9.2,2.07,0.24436,0.999038,0.139865,2.797307
10,22.95,0.5,47,9.4,2.07,0.24436,0.999168,0.139884,2.797671
10,22.95,0.5,48,9.6,2.07,0.24436,0.99928,0.139899,2.797985
10,22.95,0.5,49,9.8,2.07,0.24436,0.999377,0.139913,2.798257
10,22.95,0.5,50,10,2.07,0.24436,0.999461,0.139925,2.798492
10,22.95,0.5,51,10.2,2.07,0.24436,0.999534,0.139935,2.798695
10,22.95,0.5,52,10.4,2.07,0.24436,0.999597,0.139944,2.798871
10,22.95,0.5,53,10.6,2.07,0.24436,0.999651,0.139951,2.799024
10,22.95,0.5,54,10.8,2.07,0.24436,0.999698,0.139958,2.799155
10,22.95,0.5,55,11,2.07,0.24436,0.999739,0.139963,2.799269
10,22.95,0.5,56,11.2,2.07,0.24436,0.999774,0.139968,2.799368
10,22.95,0.5,57,11.4,2.07,0.24436,0.999805,0.139973,2.799453
10,22.95,0.5,58,11.6,2.07,0.24436,0.999831,0.139976,2.799527
10,22.95,0.5,59,11.8,2.07,0.24436,0.999854,0.13998,2.799591
10,22.95,0.5,60,12,2.07,0.24436,0.999874,0.139982,2.799646
10,22.95,0.5,61,12.2,2.07,0.24436,0.999891,0.139985,2.799694
10,22.95,0.5,62,12.4,2.07,0.24436,0.999905,0.139987,2.799735
10,22.95,0.5,63,12.6,2.07,0.24436,0.999918,0.139989,2.799771
10,22.95,0.5,64,12.8,2.07,0.24436,0.999929,0.13999,2.799802
10,22.95,0.5,65,13,2.07,0.24436,0.999939,0.139991,2.799828
10,22.95,0.5,66,13.2,2.07,0.24436,0.999947,0.139993,2.799852
10,22.95,0.5,67,13.4,2.07,0.24436,0.999954,0.139994,2.799872
10,22.95,0.5,68,13.6,2.07,0.24436,0.99996,0.139994,2.799889
10,22.95,0.5,69,13.8,2.07,0.24436,0.999966,0.139995,2.799904
10,22.95,0.5,70,14,2.07,0.24436,0.99997,0.139996,2.799917
10,22.95,0.5,71,14.2,2.07,0.24436,0.999974,0.139996,2.799928
10,22.95,0.5,72,14.4,2.07,0.24436,0.999978,0.139997,2.799938
10,22.95,0.5,73,14.6,2.07,0.24436,0.999981,0.139997,2.799946
10,22.95,0.5,74,14.8,2.07,0.24436,0.999983,0.139998,2.799953
10,22.95,0.5,75,15,2.07,0.24436,0.999986,0.139998,2.79996
10,28.11,0.1,-12,-2.4,5.758,0.140533092,0.012748874,0.034421961,0.688439221
10,28.11,0.1,-11,-2.2,5.758,0.140533092,0.01557151,0.042043078,0.840861563
10,28.11,0.1,-10,-2,5.758,0.140533092,0.019019086,0.051351532,1.027030633
10,28.11,0.1,-9,-1.8,5.758,0.140533092,0.023229964,0.062720902,1.254418048
10,28.11,0.1,-8,-1.6,5.758,0.140533092,0.028373142,0.076607483,1.532149663
10,28.11,0.1,-7,-1.4,5.758,0.140533092,0.034655034,0.093568591,1.871371824
10,28.11,0.1,-6,-1.2,5.758,0.140533092,0.042327754,0.114284935,2.285698708
10,28.11,0.1,-5,-1,5.758,0.140533092,0.051699235,0.139587935,2.791758706
10,28.11,0.1,-4,-0.8,5.758,0.140533092,0.063145589,0.170493089,3.409861784
10,28.11,0.1,-3,-0.6,5.758,0.140533092,0.077126196,0.208240729,4.164814588
10,28.11,0.1,-2,-0.4,5.758,0.140533092,0.094202149,0.254345801,5.086916025
10,28.11,0.1,-1,-0.2,5.758,0.140533092,0.115058764,0.310658663,6.213173263
10,28.11,0.1,0,0,5.758,0.140533092,0.140533092,0.379439348,7.588786961
10,28.11,0.1,1,0.2,5.758,0.140533092,0.184166003,0.497248209,9.944964186
10,28.11,0.1,2,0.4,5.758,0.140533092,0.225583785,0.609076219,12.18152439
10,28.11,0.1,3,0.6,5.758,0.140533092,0.264898893,0.715227011,14.30454022
10,28.11,0.1,4,0.8,5.758,0.140533092,0.302218074,0.815988801,16.31977602
10,28.11,0.1,5,1,5.758,0.140533092,0.337642658,0.911635176,18.23270352
10,28.11,0.1,6,1.2,5.758,0.140533092,0.371268827,1.002425832,20.04851663
10,28.11,0.1,7,1.4,5.758,0.140533092,0.403187882,1.088607281,21.77214561
10,28.11,0.1,8,1.6,5.758,0.140533092,0.433486489,1.170413521,23.40827041
10,28.11,0.1,9,1.8,5.758,0.140533092,0.462246915,1.248066669,24.96133339
10,28.11,0.1,10,2,5.758,0.140533092,0.489547248,1.321777568,26.43555137
10,28.11,0.1,11,2.2,5.758,0.140533092,0.515461613,1.391746356,27.83492712
10,28.11,0.1,12,2.4,5.758,0.140533092,0.540060374,1.458163009,29.16326018
10,28.11,0.1,13,2.6,5.758,0.140533092,0.563410319,1.521207861,30.42415721
10,28.11,0.1,14,2.8,5.758,0.140533092,0.585574847,1.581052088,31.62104176
10,28.11,0.1,15,3,5.758,0.140533092,0.60661414,1.637858179,32.75716358
10,28.11,0.1,16,3.2,5.758,0.140533092,0.626585323,1.691780372,33.83560743
10,28.11,0.1,17,3.4,5.758,0.140533092,0.64554262,1.742965074,34.85930148
10,28.11,0.1,18,3.6,5.758,0.140533092,0.663537504,1.791551262,35.83102523
10,28.11,0.1,19,3.8,5.758,0.140533092,0.680618835,1.837670854,36.75341708
10,28.11,0.1,20,4,5.758,0.140533092,0.69683299,1.881449074,37.62898148
10,28.11,0.1,21,4.2,5.758,0.140533092,0.712223995,1.923004787,38.46009574
10,28.11,0.1,22,4.4,5.758,0.140533092,0.726833638,1.962450824,39.24901648
10,28.11,0.1,23,4.6,5.758,0.140533092,0.740701588,1.999894288,39.99788575
10,28.11,0.1,24,4.8,5.758,0.140533092,0.753865498,2.035436844,40.70873687
10,28.11,0.1,25,5,5.758,0.140533092,0.76636111,2.069174996,41.38349992
10,28.11,0.1,26,5.2,5.758,0.140533092,0.778222352,2.101200349,42.02400699
10,28.11,0.1,27,5.4,5.758,0.140533092,0.789481429,2.131599859,42.63199717
10,28.11,0.1,28,5.6,5.758,0.140533092,0.800168912,2.160456063,43.20912127
10,28.11,0.1,29,5.8,5.758,0.140533092,0.81031382,2.187847313,43.75694627
10,28.11,0.1,30,6,5.758,0.140533092,0.819943696,2.21384798,44.27695961
10,28.11,0.1,31,6.2,5.758,0.140533092,0.829084689,2.238528661,44.77057322
10,28.11,0.1,32,6.4,5.758,0.140533092,0.837761617,2.261956367,45.23912734
10,28.11,0.1,33,6.6,5.758,0.140533092,0.84599804,2.284194709,45.68389418
10,28.11,0.1,34,6.8,5.758,0.140533092,0.853816321,2.305304068,46.10608136
10,28.11,0.1,35,7,5.758,0.140533092,0.861237689,2.325341759,46.50683519
10,28.11,0.1,36,7.2,5.758,0.140533092,0.868282292,2.344362189,46.88724378
10,28.11,0.1,37,7.4,5.758,0.140533092,0.87496926,2.362417001,47.24834001
10,28.11,0.1,38,7.6,5.758,0.140533092,0.881316747,2.379555216,47.59110433
10,28.11,0.1,39,7.8,5.758,0.140533092,0.887341989,2.395823369,47.91646738
10,28.11,0.1,40,8,5.758,0.140533092,0.893061344,2.41126563,48.22531259
10,28.11,0.1,41,8.2,5.758,0.140533092,0.898490343,2.425923927,48.51847853
10,28.11,0.1,42,8.4,5.758,0.140533092,0.903643726,2.43983806,48.7967612
10,28.11,0.1,43,8.6,5.758,0.140533092,0.908535485,2.453045809,49.06091617
10,28.11,0.1,44,8.8,5.758,0.140533092,0.913178902,2.465583034,49.31166068
10,28.11,0.1,45,9,5.758,0.140533092,0.917586584,2.477483777,49.54967554
10,28.11,0.1,46,9.2,5.758,0.140533092,0.9217705,2.48878035,49.775607
10,28.11,0.1,47,9.4,5.758,0.140533092,0.925742009,2.499503425,49.99006851
10,28.11,0.1,48,9.6,5.758,0.140533092,0.929511895,2.509682118,50.19364235
10,28.11,0.1,49,9.8,5.758,0.140533092,0.933090394,2.519344064,50.38688129
10,28.11,0.1,50,10,5.758,0.140533092,0.936487222,2.528515499,50.57030998
10,28.11,0.1,51,10.2,5.758,0.140533092,0.939711601,2.537221323,50.74442647
10,28.11,0.1,52,10.4,5.758,0.140533092,0.942772287,2.545485176,50.90970351
10,28.11,0.1,53,10.6,5.758,0.140533092,0.94567759,2.553329494,51.06658987
10,28.11,0.1,54,10.8,5.758,0.140533092,0.948435398,2.560775576,51.21551151
10,28.11,0.1,55,11,5.758,0.140533092,0.9510532,2.56784364,51.35687279
10,28.11,0.1,56,11.2,5.758,0.140533092,0.953538102,2.574552876,51.49105752
10,28.11,0.1,57,11.4,5.758,0.140533092,0.955896853,2.580921502,51.61843004
10,28.11,0.1,58,11.6,5.758,0.140533092,0.958135855,2.586966809,51.73933619
10,28.11,0.1,59,11.8,5.758,0.140533092,0.96026119,2.592705212,51.85410424
10,28.11,0.1,60,12,5.758,0.140533092,0.962278626,2.598152291,51.96304582
10,28.11,0.1,61,12.2,5.758,0.140533092,0.964193643,2.603322836,52.06645671
10,28.11,0.1,62,12.4,5.758,0.140533092,0.966011439,2.608230885,52.1646177
10,28.11,0.1,63,12.6,5.758,0.140533092,0.96773695,2.612889766,52.25779531
10,28.11,0.1,64,12.8,5.758,0.140533092,0.969374862,2.617312127,52.34624254
10,28.11,0.1,65,13,5.758,0.140533092,0.970929621,2.621509976,52.43019953
10,28.11,0.1,66,13.2,5.758,0.140533092,0.972405449,2.625494712,52.50989424
10,28.11,0.1,67,13.4,5.758,0.140533092,0.973806353,2.629277153,52.58554305
10,28.11,0.1,68,13.6,5.758,0.140533092,0.975136137,2.632867569,52.65735137
10,28.11,0.1,69,13.8,5.758,0.140533092,0.976398411,2.636275708,52.72551417
10,28.11,0.1,70,14,5.758,0.140533092,0.977596602,2.639510826,52.79021652
10,28.11,0.1,71,14.2,5.758,0.140533092,0.978733965,2.642581705,52.8516341
10,28.11,0.1,72,14.4,5.758,0.140533092,0.979813586,2.645496683,52.90993366
10,28.11,0.1,73,14.6,5.758,0.140533092,0.980838398,2.648263676,52.96527351
10,28.11,0.1,74,14.8,5.758,0.140533092,0.981811183,2.650890195,53.0178039
10,28.11,0.1,75,15,5.758,0.140533092,0.982734582,2.653383373,53.06766745
10,28.11,0.2,-12,-2.4,3.28,0.203800789,0.01848839,0.012017454,0.240349075
10,28.11,0.2,-11,-2.2,3.28,0.203800789,0.022581771,0.014678151,0.293563024
10,28.11,0.2,-10,-2,3.28,0.203800789,0.027581437,0.017927934,0.358558687
10,28.11,0.2,-9,-1.8,3.28,0.203800789,0.033688044,0.021897228,0.437944569
10,28.11,0.2,-8,-1.6,3.28,0.203800789,0.04114667,0.026745335,0.534906705
10,28.11,0.2,-7,-1.4,3.28,0.203800789,0.050256656,0.032666826,0.653336524
10,28.11,0.2,-6,-1.2,3.28,0.203800789,0.061383618,0.039899352,0.797987033
10,28.11,0.2,-5,-1,3.28,0.203800789,0.07497412,0.048733178,0.974663563
10,28.11,0.2,-4,-0.8,3.28,0.203800789,0.091573597,0.059522838,1.190456764
10,28.11,0.2,-3,-0.6,3.28,0.203800789,0.111848244,0.072701359,1.454027175
10,28.11,0.2,-2,-0.4,3.28,0.203800789,0.136611754,0.08879764,1.775952802
10,28.11,0.2,-1,-0.2,3.28,0.203800789,0.166857973,0.108457683,2.169153651
10,28.11,0.2,0,0,3.28,0.203800789,0.203800789,0.132470513,2.649410252
10,28.11,0.2,1,0.2,3.28,0.203800789,0.273392817,0.177705331,3.554106621
10,28.11,0.2,2,0.4,3.28,0.203800789,0.336902134,0.218986387,4.379727736
10,28.11,0.2,3,0.6,3.28,0.203800789,0.394860399,0.25665926,5.133185192
10,28.11,0.2,4,0.8,3.28,0.203800789,0.447752806,0.291039324,5.820786476
10,28.11,0.2,5,1,3.28,0.203800789,0.496022136,0.322414388,6.448287765
10,28.11,0.2,6,1.2,3.28,0.203800789,0.540072471,0.351047106,7.020942118
10,28.11,0.2,7,1.4,3.28,0.203800789,0.580272573,0.377177172,7.543543447
10,28.11,0.2,8,1.6,3.28,0.203800789,0.616958973,0.401023333,8.020466652
10,28.11,0.2,9,1.8,3.28,0.203800789,0.650438788,0.422785212,8.455704242
10,28.11,0.2,10,2,3.28,0.203800789,0.680992289,0.442644988,8.852899762
10,28.11,0.2,11,2.2,3.28,0.203800789,0.708875253,0.460768914,9.215378289
10,28.11,0.2,12,2.4,3.28,0.203800789,0.734321098,0.477308714,9.546174273
10,28.11,0.2,13,2.6,3.28,0.203800789,0.757542841,0.492402847,9.848056936
10,28.11,0.2,14,2.8,3.28,0.203800789,0.778734881,0.506177673,10.12355346
10,28.11,0.2,15,3,3.28,0.203800789,0.798074625,0.518748506,10.37497012
10,28.11,0.2,16,3.2,3.28,0.203800789,0.815723972,0.530220582,10.60441164
10,28.11,0.2,17,3.4,3.28,0.203800789,0.831830673,0.540689937,10.81379875
10,28.11,0.2,18,3.6,3.28,0.203800789,0.846529563,0.550244216,11.00488432
10,28.11,0.2,19,3.8,3.28,0.203800789,0.859943692,0.5589634,11.179268
10,28.11,0.2,20,4,3.28,0.203800789,0.872185355,0.566920481,11.33840962
10,28.11,0.2,21,4.2,3.28,0.203800789,0.883357032,0.574182071,11.48364142
10,28.11,0.2,22,4.4,3.28,0.203800789,0.893552245,0.580808959,11.61617919
10,28.11,0.2,23,4.6,3.28,0.203800789,0.902856343,0.586856623,11.73713246
10,28.11,0.2,24,4.8,3.28,0.203800789,0.911347213,0.592375689,11.84751377
10,28.11,0.2,25,5,3.28,0.203800789,0.919095936,0.597412359,11.94824717
10,28.11,0.2,26,5.2,3.28,0.203800789,0.92616738,0.602008797,12.04017594
10,28.11,0.2,27,5.4,3.28,0.203800789,0.932620742,0.606203482,12.12406965
10,28.11,0.2,28,5.6,3.28,0.203800789,0.938510046,0.61003153,12.2006306
10,28.11,0.2,29,5.8,3.28,0.203800789,0.943884594,0.613524986,12.27049972
10,28.11,0.2,30,6,3.28,0.203800789,0.948789378,0.616713095,12.33426191
10,28.11,0.2,31,6.2,3.28,0.203800789,0.953265457,0.619622547,12.39245094
10,28.11,0.2,32,6.4,3.28,0.203800789,0.957350304,0.622277697,12.44555395
10,28.11,0.2,33,6.6,3.28,0.203800789,0.961078113,0.624700774,12.49401547
10,28.11,0.2,34,6.8,3.28,0.203800789,0.964480092,0.62691206,12.5382412
10,28.11,0.2,35,7,3.28,0.203800789,0.96758472,0.628930068,12.57860136
10,28.11,0.2,36,7.2,3.28,0.203800789,0.970417987,0.630771692,12.61543384
10,28.11,0.2,37,7.4,3.28,0.203800789,0.973003612,0.632452348,12.64904696
10,28.11,0.2,38,7.6,3.28,0.203800789,0.975363239,0.633986106,12.67972211
10,28.11,0.2,39,7.8,3.28,0.203800789,0.977516623,0.635385805,12.7077161
10,28.11,0.2,40,8,3.28,0.203800789,0.979481789,0.636663163,12.73326326
10,28.11,0.2,41,8.2,3.28,0.203800789,0.981275189,0.637828873,12.75657746
10,28.11,0.2,42,8.4,3.28,0.203800789,0.982911837,0.638892694,12.77785388
10,28.11,0.2,43,8.6,3.28,0.203800789,0.984405433,0.639863531,12.79727063
10,28.11,0.2,44,8.8,3.28,0.203800789,0.985768481,0.640749512,12.81499025
10,28.11,0.2,45,9,3.28,0.203800789,0.987012391,0.641558054,12.83116108
10,28.11,0.2,46,9.2,3.28,0.203800789,0.988147577,0.642295925,12.8459185
10,28.11,0.2,47,9.4,3.28,0.203800789,0.989183541,0.642969302,12.85938604
10,28.11,0.2,48,9.6,3.28,0.203800789,0.990128957,0.643583822,12.87167644
10,28.11,0.2,49,9.8,3.28,0.203800789,0.990991738,0.64414463,12.8828926
10,28.11,0.2,50,10,3.28,0.203800789,0.991779108,0.64465642,12.89312841
10,28.11,0.2,51,10.2,3.28,0.203800789,0.992497658,0.645123478,12.90246955
10,28.11,0.2,52,10.4,3.28,0.203800789,0.993153402,0.645549711,12.91099423
10,28.11,0.2,53,10.6,3.28,0.203800789,0.993751831,0.64593869,12.9187738
10,28.11,0.2,54,10.8,3.28,0.203800789,0.994297954,0.64629367,12.9258734
10,28.11,0.2,55,11,3.28,0.203800789,0.994796343,0.646617623,12.93235246
10,28.11,0.2,56,11.2,3.28,0.203800789,0.99525117,0.646913261,12.93826521
10,28.11,0.2,57,11.4,3.28,0.203800789,0.995666243,0.647183058,12.94366116
10,28.11,0.2,58,11.6,3.28,0.203800789,0.996045037,0.647429274,12.94858547
10,28.11,0.2,59,11.8,3.28,0.203800789,0.996390721,0.647653969,12.95307938
10,28.11,0.2,60,12,3.28,0.203800789,0.996706191,0.647859024,12.95718049
10,28.11,0.2,61,12.2,3.28,0.203800789,0.996994088,0.648046157,12.96092314
10,28.11,0.2,62,12.4,3.28,0.203800789,0.99725682,0.648216933,12.96433866
10,28.11,0.2,63,12.6,3.28,0.203800789,0.997496589,0.648372783,12.96745565
10,28.11,0.2,64,12.8,3.28,0.203800789,0.9977154,0.64851501,12.9703002
10,28.11,0.2,65,13,3.28,0.203800789,0.997915086,0.648644806,12.97289612
10,28.11,0.2,66,13.2,3.28,0.203800789,0.998097319,0.648763257,12.97526514
10,28.11,0.2,67,13.4,3.28,0.203800789,0.998263623,0.648871355,12.9774271
10,28.11,0.2,68,13.6,3.28,0.203800789,0.998415392,0.648970005,12.97940009
10,28.11,0.2,69,13.8,3.28,0.203800789,0.998553895,0.649060032,12.98120063
10,28.11,0.2,70,14,3.28,0.203800789,0.998680292,0.64914219,12.9828438
10,28.11,0.2,71,14.2,3.28,0.203800789,0.998795642,0.649217167,12.98434334
10,28.11,0.2,72,14.4,3.28,0.203800789,0.998900909,0.649285591,12.98571182
10,28.11,0.2,73,14.6,3.28,0.203800789,0.998996975,0.649348034,12.98696068
10,28.11,0.2,74,14.8,3.28,0.203800789,0.999084645,0.649405019,12.98810038
10,28.11,0.2,75,15,3.28,0.203800789,0.999164652,0.649457024,12.98914047
10,28.11,0.3,-12,-2.4,3.28,0.203801,0.018488,0.012017,0.240349
10,28.11,0.3,-11,-2.2,3.28,0.203801,0.022582,0.014678,0.293563
10,28.11,0.3,-10,-2,3.28,0.203801,0.027581,0.017928,0.358559
10,28.11,0.3,-9,-1.8,3.28,0.203801,0.033688,0.021897,0.437945
10,28.11,0.3,-8,-1.6,3.28,0.203801,0.041147,0.026745,0.534907
10,28.11,0.3,-7,-1.4,3.28,0.203801,0.050257,0.032667,0.653337
10,28.11,0.3,-6,-1.2,3.28,0.203801,0.061384,0.039899,0.797987
10,28.11,0.3,-5,-1,3.28,0.203801,0.074974,0.048733,0.974664
10,28.11,0.3,-4,-0.8,3.28,0.203801,0.091574,0.059523,1.190457
10,28.11,0.3,-3,-0.6,3.28,0.203801,0.111848,0.072701,1.454027
10,28.11,0.3,-2,-0.4,3.28,0.203801,0.136612,0.088798,1.775953
10,28.11,0.3,-1,-0.2,3.28,0.203801,0.166858,0.108458,2.169154
10,28.11,0.3,0,0,3.28,0.203801,0.203801,0.132471,2.64941
10,28.11,0.3,1,0.2,3.28,0.203801,0.273393,0.177705,3.554107
10,28.11,0.3,2,0.4,3.28,0.203801,0.336902,0.218986,4.379728
10,28.11,0.3,3,0.6,3.28,0.203801,0.39486,0.256659,5.133185
10,28.11,0.3,4,0.8,3.28,0.203801,0.447753,0.291039,5.820786
10,28.11,0.3,5,1,3.28,0.203801,0.496022,0.322414,6.448288
10,28.11,0.3,6,1.2,3.28,0.203801,0.540072,0.351047,7.020942
10,28.11,0.3,7,1.4,3.28,0.203801,0.580273,0.377177,7.543543
10,28.11,0.3,8,1.6,3.28,0.203801,0.616959,0.401023,8.020467
10,28.11,0.3,9,1.8,3.28,0.203801,0.650439,0.422785,8.455704
10,28.11,0.3,10,2,3.28,0.203801,0.680992,0.442645,8.8529
10,28.11,0.3,11,2.2,3.28,0.203801,0.708875,0.460769,9.215378
10,28.11,0.3,12,2.4,3.28,0.203801,0.734321,0.477309,9.546174
10,28.11,0.3,13,2.6,3.28,0.203801,0.757543,0.492403,9.848057
10,28.11,0.3,14,2.8,3.28,0.203801,0.778735,0.506178,10.12355
10,28.11,0.3,15,3,3.28,0.203801,0.798075,0.518749,10.37497
10,28.11,0.3,16,3.2,3.28,0.203801,0.815724,0.530221,10.60441
10,28.11,0.3,17,3.4,3.28,0.203801,0.831831,0.54069,10.8138
